mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,zcr_mean,zcr_std,spec_centroid_mean,spec_centroid_std,spec_rolloff_mean,spec_bandwidth_mean,rms_mean,rms_std,chroma_mean,label,label_idx
-516.55804,189.98792,30.825588,59.721752,-13.322066,27.894312,10.419493,22.82528,-7.23739,17.426538,3.0666487,9.399473,-7.113726,16.977541,-2.7752838,6.2703147,-6.025703,12.984404,1.5669626,4.5112963,3.0949173,6.5760765,-5.4216247,10.863236,-1.3387091,3.0879683,0.02736058728448276,0.052932073674417504,504.8220603046119,1021.0691993768,995.6012594288793,424.0203861417794,0.023500906,0.053650536,0.101147324,healthy,1
-533.04913,198.74544,37.089733,63.531322,-18.653112,34.94292,8.991814,18.858583,-7.866848,16.895235,0.16962132,12.249214,-6.8240595,15.988578,-3.0773034,5.578393,-9.390669,16.769432,1.8084941,4.204508,4.0810943,7.564117,-5.923309,11.016753,-1.9349321,4.1213765,0.038366558908045974,0.06152827612185707,646.9550233903838,1052.4599492359314,1235.5603448275863,505.93776603662354,0.021666525,0.047551554,0.13028327,healthy,1
-504.61893,196.98671,33.606625,62.475258,-16.636963,32.034237,10.751807,21.921701,-7.453153,18.23861,1.3758161,12.653815,-7.6460457,16.676716,-3.1812143,6.8949823,-7.2342486,15.141315,1.5946462,4.0247736,2.9299624,7.068405,-5.1429625,9.714918,-1.7826636,4.032194,0.030217313218390805,0.05635626222159455,563.7266704367436,1056.3409142953035,1130.6169181034484,463.9729967454973,0.027823169,0.060888443,0.13639471,healthy,1
-502.8673,186.40599,40.38946,66.37218,-17.161837,32.337757,5.448071,14.3552065,-5.6489882,13.410069,1.5989681,10.910065,-5.8026223,14.69752,-1.6574707,5.290259,-9.381264,16.50293,0.83363414,2.1133912,4.6284137,7.9032555,-7.277185,12.208294,-1.7056305,4.0655036,0.041436557112068964,0.05973533645997466,721.1344593089888,1090.0769455171258,1427.7503704202586,603.2868689512968,0.02384299,0.052732073,0.1754324,healthy,1
-533.4816,199.1713,31.925543,61.309517,-16.834135,33.503044,10.241044,22.12278,-7.535445,17.003277,1.5887359,10.647375,-8.893168,18.77828,-3.379059,7.047358,-6.590012,14.052214,1.5375823,3.7593749,3.3442376,8.489355,-5.3704057,10.480563,-1.4325871,3.2869995,0.02942596084770115,0.05511420685461387,499.97193376686977,968.2415966934475,1002.4077316810345,412.90515077263126,0.024782063,0.0562337,0.10954843,healthy,1
-484.46848,162.88065,37.818848,60.97135,-13.845897,28.82996,4.0124474,13.183596,-1.7830926,11.152673,2.2876995,9.366085,-5.836082,12.544994,-2.079851,4.7218113,-7.526473,15.572094,0.42812935,4.7596035,1.253856,5.8958864,-6.9502354,12.911412,-1.2549812,3.9100537,0.05685950969827586,0.076783682384749,917.2914268718678,1189.6684927976526,1738.4967672413793,745.707737201822,0.023371993,0.05386644,0.17772748,healthy,1
-508.49393,200.08089,33.786232,61.42799,-17.388527,33.31738,10.840962,22.388773,-7.071575,17.920118,1.9363488,10.0305395,-8.122233,16.678427,-3.3848975,7.765537,-6.868812,14.0639925,1.0965308,3.1859818,3.2178552,6.4582057,-5.0151796,9.610896,-0.7662601,2.812207,0.03475776760057471,0.06315716855284494,614.447112169854,1122.58486284765,1199.6716729525863,491.0444033549727,0.026102949,0.056931265,0.12716573,healthy,1
-496.01407,175.64578,43.465057,69.082504,-17.473923,33.31117,3.3106139,12.679237,-4.781577,10.367029,0.78054655,7.9839487,-8.21697,15.643251,-6.099559,11.607392,-9.104164,14.573158,1.4578917,5.733244,1.9723637,4.880899,-4.6375237,11.938297,-1.9346614,4.317041,0.03309648886494253,0.04755665559543097,649.469902641151,1029.882371288373,1186.8012526939656,551.1236771483907,0.022761064,0.050085302,0.13360421,healthy,1
-517.35626,203.55524,33.724434,60.040333,-15.581698,30.45806,11.86946,23.274065,-8.470031,18.939493,3.0630581,9.34497,-5.3788695,13.34614,-1.5981035,6.090688,-8.741386,16.868015,0.56628585,2.149411,2.1380005,4.018509,-6.9137397,12.434061,-0.8195108,3.6851041,0.03653690732758621,0.06428765238329677,569.0498654017074,985.0175398900662,1138.4134226831898,470.82855977031255,0.024791967,0.054380357,0.11825924,healthy,1
-529.5572,177.52707,37.424675,61.10432,-11.10092,29.004284,7.897832,17.99372,-6.089996,15.971604,1.3507168,9.303431,-4.169552,11.467068,-4.81814,8.745451,-9.659207,17.583368,0.3418515,4.665649,2.4643598,7.1665635,-7.116542,12.881075,-3.0985396,5.6389318,0.03783899066091954,0.0539454268598701,673.419629583348,1013.9304340793814,1349.1665544181035,599.2036644782715,0.018117776,0.042836145,0.15862368,healthy,1
-515.72546,204.79181,33.594467,60.80599,-18.891552,35.93209,11.699114,23.98659,-8.468013,18.828007,2.4949458,10.344649,-5.98079,15.422282,-1.6605597,4.781494,-8.45969,16.600164,1.3187709,2.9945245,2.8488216,6.147023,-6.441451,11.837076,-0.9922231,3.5953712,0.037182336566091954,0.06586477592240374,655.5450617957542,1223.6344207087552,1236.4266231142242,502.53950520901856,0.026870549,0.058117986,0.12508915,healthy,1
-511.90588,180.2579,37.62881,59.502785,-15.997622,33.49539,10.025583,18.849781,-5.0726066,17.502798,2.9398022,11.717113,-3.4944465,12.118565,-4.082425,6.833315,-9.725677,19.23034,3.618954,6.9677,3.4671168,7.546956,-10.669252,16.619265,-2.6512966,6.423482,0.058234554597701146,0.07916869121474021,874.4751630525949,1180.918838209618,1653.601495150862,673.0573896342611,0.020837044,0.046872724,0.16589475,healthy,1
-514.72626,201.49863,32.451035,59.019253,-18.806244,35.055286,11.0511055,22.361609,-6.767663,17.481625,2.5304716,9.904221,-6.6683216,14.55467,-2.8334103,6.351089,-7.7854953,15.763109,0.21176423,2.5085158,1.6840512,4.472305,-4.488777,9.020078,-0.6691398,4.003841,0.03475215517241379,0.061880625304282226,582.4416703102751,1084.3206617087542,1101.5347184806035,451.6121122921645,0.025416166,0.05670731,0.10440403,healthy,1
-488.19873,183.36029,48.33227,61.681953,-16.06909,37.096684,4.494741,16.048004,-5.8280516,11.700861,1.5861108,10.333896,-8.576002,16.321518,-3.1963038,6.135671,-10.546972,17.185242,0.7447829,4.4289336,2.178557,6.731779,-8.536037,13.136783,-2.3543751,4.5746493,0.06659146012931035,0.06252451630149827,1157.17414137026,1157.3800736570813,2265.1939655172414,988.9121399118022,0.02294456,0.05039021,0.25690988,healthy,1
-508.58835,190.45602,30.733242,58.17069,-15.89541,32.00759,9.70218,19.968315,-6.4675965,19.191433,2.2513287,10.216994,-7.273415,15.198822,-2.4480882,7.215836,-7.276419,14.914022,1.9084547,4.5431943,2.6802642,6.070507,-5.914639,11.397308,-0.594905,2.9776313,0.03246228448275862,0.061841847660557246,577.2090194132917,1084.8637034089622,1109.3312230603449,454.0902759709932,0.024536157,0.056216173,0.107575156,healthy,1
-517.7749,179.80756,39.855328,68.07627,-17.215338,32.15456,3.190483,17.358593,-4.29658,10.649034,4.0104203,11.900684,-6.2593207,14.667514,-3.1772969,7.130461,-8.399113,14.449029,1.5508133,3.7842052,1.9733322,4.602013,-7.8100286,14.690436,-1.4236826,5.5331817,0.03921403556034483,0.059605555040276974,672.507739304585,1036.1201943512565,1273.8003434806035,557.1373272222128,0.01979688,0.044770874,0.1432355,healthy,1
-466.58688,153.85019,45.147392,64.94727,-0.6755356,18.127213,6.668284,14.789903,-13.063429,24.097485,1.9927856,12.045988,-2.359023,7.871184,1.8303179,6.7573023,-3.4294264,6.5369167,-6.31935,10.342907,-1.7198346,4.7502847,-5.2010612,8.754618,-1.0348377,3.791502,0.05096084770114943,0.05729184755282947,956.1256009994746,1052.4137426413515,1860.2707435344828,928.766176141084,0.028252793,0.06366428,0.2581662,healthy,1
-483.44772,147.06046,41.29911,64.291695,-0.05876142,20.332354,6.1882515,12.955291,-10.802566,20.513659,1.7716671,11.450804,-2.2472703,8.789757,1.3482022,7.808297,-3.7349765,7.1743484,-7.0614877,12.758292,-2.6788833,4.9911375,-4.942404,7.814576,-1.2260402,3.8920836,0.0448938128591954,0.06582531337995745,849.921689066995,1187.9797640483198,1634.5433728448277,798.1776036285045,0.022391532,0.05572252,0.22511025,healthy,1
-466.49545,205.05336,42.460644,61.61849,-19.081068,29.201746,7.273192,15.466769,-14.552917,22.229412,3.2269099,9.5756855,-12.807362,19.819,0.3041199,6.1720185,-12.952095,19.986101,5.244425,9.4311075,1.9831673,7.723106,-4.0168157,8.9061575,-1.0859027,4.7021985,0.040572243175287355,0.05941649126387926,765.3920004022792,1112.36681421035,1518.957098599138,698.4469593690274,0.03154701,0.055181243,0.13678387,healthy,1
-467.45285,178.4928,59.587727,60.443993,-7.608614,21.18265,8.061,17.512083,-18.898634,27.37037,4.7405257,12.265692,-11.454383,17.062614,-13.433117,14.459115,-17.869928,24.075314,0.50729686,9.415614,3.820931,9.669273,-6.944444,8.451339,-6.4457088,9.039444,0.07030127514367816,0.06138765295466097,1202.6100920499523,1060.6710015510444,2592.523403825431,1143.169550417328,0.03162612,0.058776308,0.21136197,healthy,1
-454.94455,196.87349,60.34024,65.66382,-10.073832,28.921555,5.0933094,13.644759,-18.427769,23.129196,1.7644516,12.135176,-13.606656,17.950365,-6.9070077,8.191415,-17.92773,21.763021,6.9386744,14.084955,1.9477869,7.4929852,-6.518902,11.890312,-0.5326976,5.726229,0.05704471982758621,0.05004873678725063,1118.9768509655294,978.5214738696179,2356.7719558189656,1127.5227320206436,0.037301045,0.063271165,0.22481233,healthy,1
-456.9874,196.89996,54.86849,72.315384,-21.126484,28.346851,1.2039713,10.0386715,-19.583021,28.008461,1.9841137,6.4756975,-11.479255,18.207941,-5.039317,8.380679,-13.471284,21.245378,6.12405,10.720259,-0.3414016,8.427795,-6.848648,12.715722,-0.6272376,6.751644,0.03337711027298851,0.04412938735246799,764.7921846361885,1094.0090953073613,1469.9504983836207,691.171893218134,0.039662052,0.063486196,0.12739632,healthy,1
-511.09402,151.11514,33.908512,65.44283,-10.846838,24.380651,-0.2051125,3.4199116,-7.1305113,15.602933,-1.587479,4.0651536,0.27863505,4.158803,-6.282624,12.2724495,-5.1636014,10.5414095,4.798849,11.167089,-0.9615013,4.565334,-3.8537576,8.882929,-1.981036,4.0179367,0.021905307112068964,0.04105256836744191,483.58826083828154,982.1209524463313,891.8953731142242,398.1841565327992,0.019276656,0.050657127,0.10744658,healthy,1
-454.21692,179.71257,48.187984,69.5568,-12.919484,23.16531,1.3070582,12.120871,-11.578333,18.547592,3.5384233,9.631185,-7.416044,13.143426,-6.7858353,11.946232,-8.99805,14.306102,4.7818203,9.729454,0.5740487,4.457758,-4.9232445,8.417632,-0.6536517,4.8682,0.02938106142241379,0.04279692168520776,582.1850165132834,908.3909965496545,1126.6567887931035,575.8634838034311,0.034085788,0.06685274,0.1259916,healthy,1
-428.6509,155.70819,49.617737,62.79279,-10.330313,27.553072,-1.3425167,13.370596,-14.199056,21.054945,2.4358308,10.595886,-5.6163683,10.9629755,-6.6639614,9.779956,-9.769561,13.893642,7.957362,13.128141,0.20229366,6.710053,-8.880075,13.408641,-2.0293376,6.237992,0.05163433908045977,0.05170156332160805,1040.0919495822557,1044.1400895514448,2173.120959051724,1022.8668877935482,0.03676005,0.07161725,0.1972609,healthy,1
-492.2244,145.81345,48.40979,66.24373,-4.620525,26.842031,-3.1092923,6.281919,-14.144085,19.33158,-1.9408681,10.447546,-3.633434,7.326094,-3.931727,6.679678,-4.8561525,8.277888,2.6036386,8.005919,0.039636414,5.5324197,-5.222588,11.8615675,-0.93943524,5.8750362,0.03187859195402299,0.03894346902745865,721.6434358268658,941.1204939703385,1310.3077855603449,710.2083550548124,0.024004001,0.061723214,0.15800922,healthy,1
-542.3325,188.525,28.399038,43.002403,-16.425514,34.53965,12.485769,24.130018,-11.7381315,27.364857,1.9988624,5.8341856,-11.967095,21.10171,-1.8270144,5.8833003,-2.9372423,6.0133653,-3.1116517,6.19472,-3.7444122,6.157284,-4.3657227,7.431971,1.0233563,6.929,0.05380073635057471,0.08502853484396267,851.6305329314446,1224.9950625729348,1622.7867389547414,667.9426287932902,0.015526221,0.036797285,0.16855074,healthy,1
-491.13004,151.75214,21.843952,39.638775,-8.840991,29.294672,13.567499,25.767883,-9.174902,25.353176,-0.68246233,3.533406,-8.647593,16.579973,-2.605279,8.845834,-3.3896277,6.4265075,-4.5592427,8.689303,-5.96394,11.497685,-4.08686,7.8888216,0.7581992,4.9423485,0.034942977729885055,0.07264655815170101,662.5116407191905,1180.8972795055772,1230.115167025862,533.8582771276468,0.020991815,0.049789414,0.11480443,healthy,1
-484.73495,165.86975,33.633755,40.16426,-12.178768,36.172867,10.959886,24.37157,-12.936628,27.445745,0.45992857,8.876399,-10.929264,18.743576,-1.0862768,5.6614614,-3.006027,6.223844,-3.3826628,7.8680334,-2.8580008,8.637418,-4.3685036,8.013664,0.8399415,6.9262276,0.06631645114942529,0.08361793661499604,1079.376443680216,1194.770568995986,2100.6010910560344,922.538646059536,0.020752262,0.045609083,0.20467995,healthy,1
-465.2689,181.35695,35.075573,51.679607,-15.219297,33.952297,10.270052,17.019236,-14.096417,30.122875,2.4354098,9.238645,-8.371963,15.759911,-1.5597386,7.5943303,-3.3627803,6.7595835,-4.437005,7.202604,-5.0893865,8.014305,-4.328677,6.7613435,0.66033673,5.7223635,0.042295258620689655,0.07009512051641552,829.3259853675173,1259.379420055397,1568.829977101293,679.1593780869056,0.026135404,0.05050996,0.15327503,healthy,1
-478.04422,173.63823,41.078564,49.712765,-10.80086,31.438267,9.247644,23.377607,-18.521852,29.319298,-0.98058337,10.124476,-12.291871,18.49765,-2.6384497,9.358325,-6.284247,8.679107,-4.7428207,7.2856827,-4.261536,8.871677,-5.403743,8.822589,-0.024434615,5.060748,0.049989897629310345,0.07108897316124832,968.3074785180804,1246.2848871402996,1938.483297413793,860.2060514903214,0.02369299,0.049435552,0.16727066,healthy,1
-493.75534,179.17554,26.444695,40.756737,-12.456268,32.908085,14.654982,23.81856,-13.115278,32.17267,4.2190623,7.796133,-10.641971,23.938679,0.7510486,5.963067,-1.4436187,5.060814,-4.6592307,7.9109845,-6.5898113,12.346969,-6.0636363,10.165661,0.7826045,5.0442004,0.053385416666666664,0.09908907746404315,876.9573865910698,1385.9495371017874,1686.3963160021551,710.820333348652,0.022255076,0.04519269,0.15502241,healthy,1
-545.97296,185.00136,25.640917,51.188908,-17.01494,36.57407,7.7201014,18.066467,-11.448251,24.768549,3.2551305,7.012233,-7.6386366,16.99556,-3.1360967,8.537306,-2.000339,4.7008677,-1.5334357,5.0693126,-3.4155602,7.735959,-5.9378543,12.010397,-0.3521561,3.0894434,0.027775906968390805,0.05883251317413363,504.29357188252965,988.1746236687604,967.1378300107758,409.20977782682587,0.014703088,0.031874437,0.106848575,healthy,1
-560.9367,152.64265,24.320807,44.30087,-8.546024,29.04646,10.176286,19.452494,-4.279731,13.326886,4.8394456,11.219513,-3.6171145,9.5038805,-2.669092,5.889346,-2.2129161,4.5451508,-3.0015402,5.9141107,-2.828491,5.3607054,-6.2450995,11.616455,-3.7699943,8.201097,0.026204427083333332,0.05269812426952057,552.6642562462763,982.742424478099,1140.393487338362,507.10097529337827,0.009773922,0.025183141,0.10694621,healthy,1
-584.54535,161.88878,32.559853,56.05453,-14.178941,29.266161,5.624262,14.668408,-10.387159,19.33249,-0.37220743,8.180378,-7.038332,13.7340145,-2.351404,7.3464303,-0.78184843,3.2313383,-1.7584127,4.6122427,-1.9409198,4.2724953,-5.778223,10.743087,-1.8977836,6.7850485,0.027040678879310345,0.04889314330125937,589.2203417252231,968.6025968907659,1128.7606074892242,520.7077767072946,0.008101687,0.018689802,0.120489195,healthy,1
-562.8919,136.02599,32.24451,51.78702,-10.742343,23.622702,6.2673116,15.932732,-5.6596174,11.514908,-0.6450515,7.7630224,-5.9422445,9.695518,-3.9694018,8.211459,-1.3150479,5.400465,-2.6688175,6.326041,-2.1779969,6.114843,-5.04162,9.256807,-4.344552,9.434561,0.03820941091954023,0.05957322069685447,713.7733315527271,1096.8147947444252,1328.375875538793,600.3967958270528,0.0077963877,0.02024642,0.13789034,healthy,1
-544.208,162.19727,23.096315,48.597786,-13.846239,31.112303,6.9647965,16.08296,-8.148919,18.80127,1.3189029,4.0754633,-4.6976,10.805356,-3.263817,8.803931,-0.5985154,3.400689,-1.6333786,6.1139927,-2.4595215,6.9083567,-3.7689922,9.046625,-1.0706017,6.0000734,0.028746857040229886,0.0630365689796557,557.1879797941058,1153.9692614778626,1002.2839776400862,415.28921956309665,0.011645232,0.029126791,0.09737658,healthy,1
-511.45624,143.1023,35.654762,52.548,-10.278586,31.518484,7.663079,14.446557,-5.5671906,19.25838,1.3532746,4.7778955,-3.0810456,8.915773,-2.1053376,7.6415434,-3.6648252,6.093037,-6.300692,8.863965,-4.579439,7.289652,-8.018093,11.95863,-3.308013,9.886996,0.03328731142241379,0.05092562990753896,731.9248919277538,1029.1543704966077,1440.7445447198277,664.9534541607294,0.013943754,0.03300031,0.14998242,healthy,1
-572.2289,148.2633,40.326935,59.041695,-10.932959,27.507769,0.8854381,18.54297,-8.671741,15.84745,2.6310635,9.452925,-2.7786381,8.968545,-0.03106639,5.0764985,2.0452957,6.0475125,-1.0180311,10.064467,-3.192641,7.74599,-7.455081,12.038304,-3.1272435,8.199005,0.034022539511494254,0.051642125127449576,682.8214377110817,1054.2672159916185,1182.8411233836207,586.791908103301,0.007532146,0.017209776,0.14192191,healthy,1
-542.36035,169.91013,36.724857,54.405502,-14.909389,32.33908,7.20651,16.031889,-12.938767,22.792496,0.88645023,7.5351458,-6.171028,13.366789,-4.0952516,7.2981324,-1.8934699,4.9378133,-4.2434206,7.332452,-1.1314247,5.3985085,-4.301023,9.520628,-1.8962722,6.012251,0.03756398168103448,0.06120792237988144,788.1599400156181,1156.4134388449422,1521.4321794181035,657.418789049652,0.012791113,0.029794585,0.15964498,healthy,1
-499.79532,155.59569,39.609276,65.85648,-2.0836174,13.151903,5.812418,10.883142,-6.4054756,14.146795,3.3188581,8.529932,-4.022519,13.030445,-2.1744726,5.5097938,-7.556785,12.403561,-6.3710375,12.524196,0.38776046,7.438435,-4.4138885,8.785984,-1.4026989,5.139901,0.04626885775862069,0.0651527507151032,770.6266114023255,1036.4020763085398,1534.7976158405172,725.8015849490882,0.027578378,0.06363125,0.20575073,healthy,1
-490.24155,152.61174,40.69036,68.83244,-2.7307348,13.780801,6.1812577,13.031695,-4.192877,12.425897,5.2547693,9.708798,-6.133782,17.45365,-0.7152028,3.617547,-5.4817843,10.078427,-6.1151247,12.769276,0.6644598,6.676795,-3.9760728,8.677704,-1.2166976,5.7276587,0.025901355962643677,0.043291965121839825,565.2827025295601,977.9805390848055,1121.7066271551723,584.9031169644401,0.030502,0.068359874,0.1757503,healthy,1
-486.31213,163.49518,52.32779,71.26614,-3.794583,18.384222,5.497205,11.31037,-4.8075285,10.720211,4.0230427,10.108375,-7.7342896,16.037,-1.7634377,5.104654,-5.317497,7.1181912,-8.261017,14.587217,-2.2923753,6.5081744,-6.1043806,8.477369,-2.1260152,5.6408553,0.04963631465517242,0.056948174934383144,1025.307963363249,1159.7301910980798,1975.8570177801723,969.965798098687,0.03317365,0.071586445,0.26608393,healthy,1
-507.1174,149.72476,42.730915,69.90873,-2.199548,13.690779,4.077924,9.06004,-2.8107734,11.826674,1.6637738,6.692471,-7.9595976,15.284617,-1.5114334,7.256671,-2.151406,4.262217,-6.7478056,13.132894,-4.0335917,7.66784,-4.878919,8.107155,-1.4759055,4.07798,0.020900682471264368,0.036751767808554145,542.5590739868516,1009.1064481089142,974.9343345905172,533.1194517413178,0.025881417,0.05918797,0.14966884,healthy,1
-490.9036,148.10799,44.31672,71.45845,-1.9635754,13.977225,3.4405951,9.870138,-5.7353826,9.890842,1.222618,13.389505,-8.248789,15.378154,0.6679022,5.165358,-1.3826469,6.255783,-6.2398224,13.930653,-1.188829,5.239736,-3.895428,8.758007,-1.1596506,3.6815236,0.02101293103448276,0.03266437239858551,488.8327134028673,754.6962981878377,988.6710331357758,538.3719656764598,0.026890133,0.06137796,0.13268583,healthy,1
-512.267,157.54198,44.27263,63.330986,-3.6243463,17.103357,4.6360598,10.327043,-4.9224777,12.319311,5.0100036,13.7017355,-8.162589,18.627296,-0.105659805,4.7392755,-2.393933,5.8523564,-5.9095564,8.164228,-2.8394241,6.6443434,-7.2721305,11.181899,-3.8976922,5.4013443,0.04141410739942529,0.05096873292353668,938.4600212945356,1096.9790703942306,2005.0629714439656,908.2364703847434,0.021574588,0.04973062,0.2150484,healthy,1
-510.14224,142.85521,34.62663,62.635387,-0.4871214,15.0618105,4.77303,10.080977,-1.745517,9.520025,5.458518,12.216861,-5.6032495,13.8232765,-0.2997231,4.3562636,-2.1407828,4.3670535,-3.0665514,6.112073,-1.1439992,5.6058345,-4.0996647,8.84038,-0.86878633,2.450907,0.01575969827586207,0.03045211771151214,509.6669733858973,1002.4790461487581,1094.3569841056035,540.533711104897,0.01904253,0.047474273,0.11846481,healthy,1
-468.7537,158.24414,50.431213,69.311005,-3.835177,19.550438,5.228757,11.516497,-6.5311403,12.143692,3.9105701,18.770088,-11.920295,19.398413,-2.1972692,5.042297,-3.0033205,7.12847,-4.2950044,11.917187,1.1157765,6.024153,-7.1436753,12.407139,-3.590412,6.0229907,0.026064116379310345,0.03552807466786126,626.1613235716118,864.7544030997029,1280.4830616918102,699.393624554003,0.031297464,0.06713855,0.17749925,healthy,1
-483.88998,220.42241,40.585155,58.448578,-20.373013,34.87662,12.424138,23.405077,-12.814176,24.717108,12.252217,18.618864,-14.161896,22.552925,-1.0407227,6.7228885,-5.9998507,9.4339285,-0.5092088,7.656038,-6.510022,11.467779,-8.50252,14.836464,0.6975883,5.1376185,0.04728470725574713,0.0700434411825216,778.7244102876501,1111.2984907100717,1548.6580684267242,682.9773858647482,0.030549997,0.050631724,0.14169404,healthy,1
-568.40515,162.55835,23.358183,30.843008,-12.416728,38.245117,10.940295,21.686062,-3.79295,12.829187,5.773291,14.782078,-10.493896,19.753855,-2.168384,6.1724787,-0.60110235,7.327838,-2.6565845,9.042611,-1.8849226,5.7444496,-6.634043,12.264447,-2.1633704,5.594498,0.09525974317528736,0.10853579510201819,1363.1048002939085,1428.753798519923,2597.9685816271553,1036.4102277349616,0.012581218,0.036294553,0.24238777,healthy,1
-406.40918,204.728,60.61583,72.4463,-23.071804,31.956778,7.7133665,14.984883,-14.450908,20.580048,3.8986845,9.216038,-8.991153,17.617151,-2.2570355,9.878782,-17.137932,21.537596,-3.715845,9.776801,-2.3296678,7.039037,-6.716699,10.09087,-1.1768973,7.4915714,0.03929822198275862,0.046785985509309964,775.3189600243815,956.1895166364098,1509.9230536099137,747.3152593355526,0.050801557,0.07102402,0.16822907,healthy,1
-524.5847,159.6183,28.324593,57.8474,-9.240159,23.942572,0.750701,5.179386,-6.537872,18.682022,2.59779,6.118668,-6.3349495,15.588097,-0.7761269,3.6926522,-6.1344647,14.440164,0.07226814,2.5657146,0.9985485,2.8124669,-5.212771,11.884522,-1.6813895,4.9895,0.017000044899425287,0.03336832430283042,383.46826919048726,776.643656570767,727.0549905711207,382.8955122186193,0.02139381,0.059148777,0.08217879,healthy,1
-438.9799,226.14554,49.25743,65.890724,-27.875433,46.466805,13.7060375,21.544218,-14.369238,21.94521,9.574216,14.021668,-6.4646053,16.295391,-2.9434962,7.400235,-16.13603,22.711407,-1.3346835,9.025418,-2.2051046,7.090187,-8.777907,13.143966,0.008210062,9.867672,0.04689744971264368,0.06433706893980683,813.4047497784171,1145.2440261988115,1514.006936961207,674.0717567626556,0.048638806,0.074401386,0.16183801,healthy,1
-500.20724,161.72769,44.00891,71.24189,-9.2184515,21.466974,6.5334053,18.595675,-0.44439733,14.488856,0.84317404,10.289056,-4.7959166,11.007981,0.020965641,4.4228415,-9.101322,16.002493,-3.0369606,10.56124,0.3539245,3.5657983,-3.9092653,7.8660808,-2.3138428,5.5102377,0.02148998742816092,0.034937189039479434,520.7179339486619,875.454254102173,1035.9450767780172,521.1903492253787,0.024195835,0.052804157,0.14538142,healthy,1
-528.7161,154.55763,32.448597,65.80957,-5.4285865,19.12406,2.391824,5.719532,-2.3411858,11.307768,3.1638856,7.74898,-5.3398805,13.89845,-0.07931156,3.131121,-5.8315105,11.911434,-1.2365774,5.0494127,-0.7706982,3.7117727,-6.1513643,12.4422455,-2.413721,8.545779,0.01843121408045977,0.039477663295210505,476.10232187082056,1017.7807038540914,898.7018453663793,457.6432247609241,0.02078364,0.054722458,0.1160981,healthy,1
-371.27927,217.51859,60.562263,62.60805,-41.330322,47.75632,18.057673,31.18797,-10.348345,30.141502,1.7801938,12.666104,-24.090101,26.295574,-8.881737,11.747961,-15.352045,19.792276,1.9388729,8.53061,-2.8859813,9.333376,-13.521797,15.870462,0.8328126,8.74464,0.061332614942528736,0.06345187839995824,987.3542688328176,1016.3097389108839,1800.1262796336207,806.0944637624873,0.063968614,0.08390974,0.18616037,healthy,1
-423.5822,182.44147,59.430054,69.18981,-13.984768,26.0493,12.228138,16.41069,-2.93131,16.29576,5.5312905,13.786877,-16.93104,22.327225,-6.5582557,14.724024,-12.66731,16.909319,-0.9215233,12.875471,0.71978915,9.825082,-11.01857,12.825451,-8.966872,12.1750555,0.055304867097701146,0.05851453595073274,997.2099046379394,1041.9931361204674,2046.8918372844828,984.5345769065362,0.04335885,0.06751468,0.23223205,healthy,1
-504.75162,181.08673,31.409378,58.632202,-13.872717,27.167744,7.552743,15.094833,-6.657865,16.42258,3.890771,11.168543,-9.28557,19.516129,-1.9945991,4.662851,-6.941071,13.383169,-2.8576782,8.114258,-0.060824253,1.8715572,-6.825709,13.20492,-4.388728,8.980075,0.022062455100574713,0.04079162054108428,568.0697108481482,1144.0914299853166,1034.460028286638,490.83990821779383,0.023906354,0.05056444,0.102754034,healthy,1
-409.28,223.2292,64.635796,61.995552,-39.459915,52.84959,23.109987,29.28522,-2.4765654,21.48775,4.0393763,14.644213,-18.559814,21.775167,-6.260561,10.359576,-18.513266,21.299252,-1.5016469,9.76827,-3.7863517,7.8276463,-15.568974,18.049652,-0.31847692,6.7163515,0.06819100215517242,0.06516250252649289,1186.8336957915576,1128.5092713398433,2135.4997306034484,978.9534708589363,0.05117251,0.0703614,0.2561186,healthy,1
-498.78574,163.45851,40.59659,66.92968,-8.527097,23.543407,10.517086,18.47305,-4.358757,13.112687,3.073701,12.098697,-5.8193536,11.691798,-5.0402374,9.182672,-10.714683,18.551962,-5.558614,12.989279,3.6508648,12.773011,-3.2046628,6.7975035,-6.4853024,11.754314,0.028758081896551723,0.04904423230580549,592.7358344867847,998.4779870433059,1187.7912850215516,560.5638402619322,0.025812944,0.056593504,0.14033502,healthy,1
-402.74084,203.34529,58.241577,73.61894,-22.275568,32.066635,8.460524,14.75896,-13.017216,20.094734,4.091413,9.472982,-10.302749,17.386253,-4.77226,12.327132,-12.957298,17.056252,-1.3316497,8.099056,0.36605278,4.4431534,-8.893066,13.318344,-4.708285,8.825433,0.0334612966954023,0.04422150143460165,742.0708229388266,1048.4926425259403,1385.0552262931035,684.9129976719931,0.057842974,0.080188185,0.13762093,healthy,1
